,recoded_id,X,dob,birth_year,genetic_group,feed_group,amp_305_lactation,cull_date,cull_reason,cull_category,herd_life,sample_date,rltl,tel_sample_no,residual_rltl_t,residual_rltl_tminus1,diff_rltl_res,sample_interval,change_at_t_1,abs_diff_rltl_res,age_d,age_m,age_y,live_wgt,cond_score,health_event_2week,health_event_fertil_all,health_event_mastitis_all,health_event_lame_all,sample_year,average_resid,rltl_change,abs_rltl_change,AgeGroup,av_rltl_1_res,SamplesPerAnimal,Animal_No,atrr_rate_per_year
39,10183,497,22/02/2010,2010,S,1,6967.2,07/07/2014,FOOT/LEG PROBLEMS,Lameness,1596,07/07/2014,1.027089774,5,-0.018015812,-0.065916622,0.047900809,500,-0.046609394,0.047900809,1596,52,4,NULL,1.25,0,6,0,5,2014,0.002091521,-0.025614386,0.049564791,older,0.029255536,5,286,0.034967591
31,10177,351,07/12/2010,2010,C,1,7842.733333,04/11/2015,MASTITIS,Mastitis,1793,10/12/2010,1.024741157,1,0.008120092,NULL,NULL,NULL,NULL,NULL,3,0,0,NULL,2,0,4,2,6,2010,-0.087242006,-0.015031291,0.138543261,young,-0.097872601,4,285,NULL
32,10177,352,07/12/2010,2010,C,1,7842.733333,04/11/2015,MASTITIS,Mastitis,1793,23/03/2012,0.950124537,2,-0.097872601,0.008120092,-0.105992694,469,NULL,0.105992694,472,15,1,NULL,2,0,4,2,6,2012,-0.087242006,-0.015031291,0.138543261,older,-0.097872601,4,285,-0.082488984
33,10177,353,07/12/2010,2010,C,1,7842.733333,04/11/2015,MASTITIS,Mastitis,1793,03/04/2013,0.83945055,3,-0.222241735,-0.097872601,-0.124369134,376,-0.105992694,0.124369134,848,28,2,NULL,2,0,4,2,6,2013,-0.087242006,-0.015031291,0.138543261,older,-0.097872601,4,285,-0.120730675
34,10177,354,07/12/2010,2010,C,1,7842.733333,04/11/2015,MASTITIS,Mastitis,1793,15/05/2014,0.987396633,4,-0.036973779,-0.222241735,0.185267956,407,-0.124369134,0.185267956,1255,41,3,NULL,1.75,1,4,2,6,2014,-0.087242006,-0.015031291,0.138543261,older,-0.097872601,4,285,0.166149395
24,10125,330,15/08/2010,2010,C,NULL,271.6,11/08/2015,NOT SERVED - POLICY,Herd management,1822,17/08/2010,1.142658971,1,0.029149963,NULL,NULL,NULL,NULL,NULL,2,0,0,NULL,NULL,0,NULL,NULL,NULL,2010,-0.205748098,-0.139225034,0.139225034,young,-0.213938881,4,284,NULL
25,10125,331,15/08/2010,2010,C,NULL,271.6,11/08/2015,NOT SERVED - POLICY,Fertility & Reproduction,1822,14/04/2011,0.827446714,2,-0.213938881,0.029149963,-0.243088844,240,NULL,0.243088844,242,8,1,NULL,NULL,0,NULL,NULL,NULL,2011,-0.205748098,-0.139225034,0.139225034,young,-0.213938881,4,284,-0.369697617
26,10125,332,15/08/2010,2010,C,NULL,271.6,11/08/2015,NOT SERVED - POLICY,Herd management,1822,25/02/2013,0.780431792,3,-0.249678332,-0.213938881,-0.035739451,683,-0.243088844,0.035739451,925,30,3,NULL,NULL,0,NULL,NULL,NULL,2013,-0.205748098,-0.139225034,0.139225034,older,-0.213938881,4,284,-0.019099414
27,10125,333,15/08/2010,2010,C,NULL,271.6,11/08/2015,NOT SERVED - POLICY,Herd management,1822,02/06/2014,0.779760854,4,-0.38852514,-0.249678332,-0.138846808,462,-0.035739451,0.138846808,1387,45,4,NULL,NULL,0,NULL,NULL,NULL,2014,-0.205748098,-0.139225034,0.139225034,older,-0.213938881,4,284,-0.109694989
20,10120,922,17/11/2010,2010,C,1,7982.575,16/11/2016,FOOT/LEG PROBLEMS,Lameness,2191,22/11/2010,1.267203829,1,0.158988681,NULL,NULL,NULL,NULL,NULL,5,0,0,NULL,2.25,0,NULL,NULL,NULL,2010,0.027367067,-0.047887579,0.160737188,young,-0.117060386,4,283,NULL
21,10120,923,17/11/2010,2010,C,1,7982.575,16/11/2016,FOOT/LEG PROBLEMS,Lameness,2191,23/03/2012,0.9846612,2,-0.117060386,0.158988681,-0.276049067,487,NULL,0.276049067,492,16,1,NULL,2.25,0,NULL,NULL,NULL,2012,0.027367067,-0.047887579,0.160737188,older,-0.117060386,4,283,-0.206895091
22,10120,924,17/11/2010,2010,C,1,7982.575,16/11/2016,FOOT/LEG PROBLEMS,Lameness,2191,25/02/2013,1.195062977,3,0.052214028,-0.117060386,0.169274414,339,-0.276049067,0.169274414,831,27,2,NULL,2.25,0,NULL,NULL,NULL,2013,0.027367067,-0.047887579,0.160737188,older,-0.117060386,4,283,0.182257112
23,10120,925,17/11/2010,2010,C,1,7982.575,16/11/2016,FOOT/LEG PROBLEMS,Lameness,2191,13/05/2014,1.130107781,4,0.015325943,0.052214028,-0.036888084,442,0.169274414,0.036888084,1273,42,3,NULL,2.5,0,NULL,NULL,NULL,2014,0.027367067,-0.047887579,0.160737188,older,-0.117060386,4,283,-0.030461879
18,10048,593,25/12/2011,2011,C,2,2059,18/04/2014,OTHER/SURPLUS,Herd management,845,05/01/2012,1.147419537,1,0.11235458,NULL,NULL,NULL,NULL,NULL,11,0,0,NULL,2,0,1,0,0,2012,-0.083962033,-0.392633226,0.392633226,young,-0.280278646,2,282,NULL
19,10048,594,25/12/2011,2011,C,2,2059,18/04/2014,OTHER/SURPLUS,Herd management,845,07/03/2013,0.795427954,2,-0.280278646,0.11235458,-0.392633226,427,NULL,0.392633226,438,14,1,NULL,2,0,1,0,0,2013,-0.083962033,-0.392633226,0.392633226,older,-0.280278646,2,282,-0.335623249
12,10019,835,11/04/2009,2009,C,1,10269.4,17/03/2015,FOOT/LEG PROBLEMS,Lameness,2166,14/04/2009,1.290537155,1,0.190850503,NULL,NULL,NULL,NULL,NULL,3,0,0,NULL,2,0,11,3,4,2009,0.010074468,-0.040580056,0.192676862,young,-0.153197429,6,281,NULL
13,10019,836,11/04/2009,2009,C,1,10269.4,17/03/2015,FOOT/LEG PROBLEMS,Lameness,2166,16/03/2010,0.912069365,2,-0.153197429,0.190850503,-0.344047932,336,NULL,0.344047932,339,11,1,NULL,2,0,11,3,4,2010,0.010074468,-0.040580056,0.192676862,young,-0.153197429,6,281,-0.373742545
14,10019,837,11/04/2009,2009,C,1,10269.4,17/03/2015,FOOT/LEG PROBLEMS,Lameness,2166,05/07/2011,1.205036872,3,0.154682447,-0.153197429,0.307879876,476,-0.344047932,0.307879876,815,27,2,514,2.25,0,11,3,4,2011,0.010074468,-0.040580056,0.192676862,older,-0.153197429,6,281,0.236084359
15,10019,838,11/04/2009,2009,C,1,10269.4,17/03/2015,FOOT/LEG PROBLEMS,Lameness,2166,17/02/2012,1.04227591,4,-0.035427017,0.154682447,-0.190109464,227,0.307879876,0.190109464,1042,34,3,NULL,2.25,1,11,3,4,2012,0.010074468,-0.040580056,0.192676862,older,-0.153197429,6,281,-0.305682618
16,10019,839,11/04/2009,2009,C,1,10269.4,17/03/2015,FOOT/LEG PROBLEMS,Lameness,2166,27/02/2013,1.031845199,5,-0.084411917,-0.035427017,-0.0489849,376,-0.190109464,0.0489849,1418,46,4,NULL,2,0,11,3,4,2013,0.010074468,-0.040580056,0.192676862,older,-0.153197429,6,281,-0.047551831
17,10019,840,11/04/2009,2009,C,1,10269.4,17/03/2015,FOOT/LEG PROBLEMS,Lameness,2166,28/05/2014,1.028219545,6,-0.012049778,-0.084411917,0.072362139,455,-0.0489849,0.072362139,1873,61,5,NULL,2.25,0,11,3,4,2014,0.010074468,-0.040580056,0.192676862,older,-0.153197429,6,281,0.058048749
8,10010,355,17/02/2011,2011,S,2,8394.2,05/05/2016,REPEAT BREEDER,Fertility & Reproduction,1904,22/02/2011,1.213365753,1,0.165368615,NULL,NULL,NULL,NULL,NULL,5,0,0,NULL,2.25,0,NULL,NULL,NULL,2011,-0.004212106,-0.084765929,0.174217209,young,0.129818231,4,280,NULL
9,10010,356,17/02/2011,2011,S,2,8394.2,05/05/2016,REPEAT BREEDER,Fertility & Reproduction,1904,23/03/2012,1.168091228,2,0.129818231,0.165368615,-0.035550383,395,NULL,0.035550383,400,13,1,NULL,2.25,0,NULL,NULL,NULL,2012,-0.004212106,-0.084765929,0.174217209,older,0.129818231,4,280,-0.032850354
10,10010,357,17/02/2011,2011,S,2,8394.2,05/05/2016,REPEAT BREEDER,Fertility & Reproduction,1904,21/02/2013,0.853936698,3,-0.223106094,0.129818231,-0.352924325,335,-0.035550383,0.352924325,735,24,2,NULL,2.25,0,NULL,NULL,NULL,2013,-0.004212106,-0.084765929,0.174217209,older,0.129818231,4,280,-0.384529488
11,10010,358,17/02/2011,2011,S,2,8394.2,05/05/2016,REPEAT BREEDER,Fertility & Reproduction,1904,16/05/2014,1.023222597,4,-0.088929174,-0.223106094,0.13417692,449,-0.352924325,0.13417692,1184,39,3,NULL,1.75,0,NULL,NULL,NULL,2014,-0.004212106,-0.084765929,0.174217209,older,0.129818231,4,280,0.109074779
1,10001,456,14/08/2009,2009,S,2,9572.75,25/04/2014,REPEAT BREEDER,Fertility & Reproduction,1715,19/08/2009,1.160745949,1,0.178816401,NULL,NULL,NULL,NULL,NULL,5,0,0,NULL,2.25,0,5,0,4,2009,0.150404153,-0.021801118,0.17683647,young,0.021403887,7,279,NULL
2,10001,457,14/08/2009,2009,S,2,9572.75,25/04/2014,REPEAT BREEDER,Fertility & Reproduction,1715,19/08/2009,1.470784061,1,0.383516977,0.178816401,0.204700576,0,NULL,0.204700576,5,0,0,NULL,2.25,0,5,0,4,2009,0.150404153,-0.021801118,0.17683647,young,0.021403887,7,279,#DIV/0!
3,10001,458,14/08/2009,2009,S,2,9572.75,25/04/2014,REPEAT BREEDER,Fertility & Reproduction,1715,16/03/2010,1.072345957,2,0.021403887,0.383516977,-0.362113089,209,0.204700576,0.362113089,214,7,1,NULL,2.25,0,5,0,4,2010,0.150404153,-0.021801118,0.17683647,young,0.021403887,7,279,-0.632398457
4,10001,459,14/08/2009,2009,S,2,9572.75,25/04/2014,REPEAT BREEDER,Fertility & Reproduction,1715,28/03/2011,1.26344886,3,0.23334988,0.021403887,0.211945992,377,-0.362113089,0.211945992,591,19,2,NULL,2.25,0,5,0,4,2011,0.150404153,-0.021801118,0.17683647,older,0.021403887,7,279,0.2051997
5,10001,460,14/08/2009,2009,S,2,9572.75,25/04/2014,REPEAT BREEDER,Fertility & Reproduction,1715,20/02/2012,1.336413774,4,0.188182025,0.23334988,-0.045167855,329,0.211945992,0.045167855,920,30,3,NULL,1.75,1,5,0,4,2012,0.150404153,-0.021801118,0.17683647,older,0.021403887,7,279,-0.050110234
6,10001,461,14/08/2009,2009,S,2,9572.75,25/04/2014,REPEAT BREEDER,Fertility & Reproduction,1715,21/02/2013,1.073590676,5,-0.000449795,0.188182025,-0.18863182,367,-0.045167855,0.18863182,1287,42,4,NULL,1.5,0,5,0,4,2013,0.150404153,-0.021801118,0.17683647,older,0.021403887,7,279,-0.187603854
7,10001,462,14/08/2009,2009,S,2,9572.75,25/04/2014,REPEAT BREEDER,Fertility & Reproduction,1715,23/04/2014,1.076782582,6,0.048009695,-0.000449795,0.04845949,426,-0.18863182,0.04845949,1713,56,5,NULL,2,0,5,0,4,2014,0.150404153,-0.021801118,0.17683647,older,0.021403887,7,279,0.041520455
1322,9942,572,11/05/2011,2011,S,2,3066.1,15/11/2013,FOOT/LEG PROBLEMS,Lameness,919,17/05/2011,1.28246446,1,0.222679899,NULL,NULL,NULL,NULL,NULL,6,0,0,NULL,2.25,0,1,1,1,2011,0.186147351,0.044777281,0.193787745,young,0.165733559,4,278,NULL
1323,9942,573,11/05/2011,2011,S,2,3066.1,15/11/2013,FOOT/LEG PROBLEMS,Lameness,919,23/03/2012,1.24383811,2,0.165733559,0.222679899,-0.056946341,311,NULL,0.056946341,317,10,1,NULL,2.25,0,1,1,1,2012,0.186147351,0.044777281,0.193787745,young,0.165733559,4,278,-0.06683413
1324,9942,574,11/05/2011,2011,S,2,3066.1,15/11/2013,FOOT/LEG PROBLEMS,Lameness,919,15/04/2013,1.011315873,3,-0.000835796,0.165733559,-0.166569355,388,-0.056946341,0.166569355,705,23,2,NULL,2.25,0,1,1,1,2013,0.186147351,0.044777281,0.193787745,older,0.165733559,4,278,-0.156695398
1325,9942,575,11/05/2011,2011,S,2,3066.1,15/11/2013,FOOT/LEG PROBLEMS,Lameness,919,15/11/2013,1.422278537,4,0.357011743,-0.000835796,0.357847539,214,-0.166569355,0.357847539,919,30,3,NULL,2,0,1,1,1,2013,0.186147351,0.044777281,0.193787745,older,0.165733559,4,278,0.610347438
1319,9914,437,26/03/2009,2009,C,NULL,NULL,09/06/2011,REPRODUCTIVE DISORDER,Fertility & Reproduction,805,02/04/2009,0.953286677,1,-0.091818909,NULL,NULL,NULL,NULL,NULL,7,0,0,NULL,NULL,0,NULL,NULL,NULL,2009,-0.141226654,-0.027095258,0.066937464,young,-0.18585163,3,277,NULL
1320,9914,438,26/03/2009,2009,C,NULL,NULL,09/06/2011,REPRODUCTIVE DISORDER,Fertility & Reproduction,805,16/03/2010,0.879514017,2,-0.18585163,-0.091818909,-0.094032721,348,NULL,0.094032721,355,12,1,NULL,NULL,0,NULL,NULL,NULL,2010,-0.141226654,-0.027095258,0.066937464,young,-0.18585163,3,277,-0.098626273
1321,9914,439,26/03/2009,2009,C,NULL,NULL,09/06/2011,REPRODUCTIVE DISORDER,Fertility & Reproduction,805,30/03/2011,1.066644395,3,-0.146009424,-0.18585163,0.039842206,379,-0.094032721,0.039842206,734,24,2,NULL,NULL,0,NULL,NULL,NULL,2011,-0.141226654,-0.027095258,0.066937464,older,-0.18585163,3,277,0.038370462
1315,9911,399,11/09/2008,2008,C,NULL,440.4,02/08/2012,FOOT/LEG PROBLEMS,Lameness,1421,15/09/2008,1.369805198,1,0.126550365,NULL,NULL,NULL,NULL,NULL,4,0,0,NULL,NULL,0,0,0,1,2008,-0.044026017,-0.10440144,0.15149301,young,NA,4,276,NULL
1316,9911,400,11/09/2008,2008,C,NULL,440.4,02/08/2012,FOOT/LEG PROBLEMS,Lameness,1421,16/03/2010,1.087239469,2,-0.093318917,0.126550365,-0.219869282,547,NULL,0.219869282,551,18,2,NULL,NULL,0,0,0,1,2010,-0.044026017,-0.10440144,0.15149301,older,NA,4,276,-0.146713506
1317,9911,401,11/09/2008,2008,C,NULL,440.4,02/08/2012,FOOT/LEG PROBLEMS,Lameness,1421,06/04/2011,1.177112117,3,-0.022681561,-0.093318917,0.070637356,386,-0.219869282,0.070637356,937,31,3,NULL,NULL,1,0,0,1,2011,-0.044026017,-0.10440144,0.15149301,older,NA,4,276,0.066794391
1318,9911,402,11/09/2008,2008,C,NULL,440.4,02/08/2012,FOOT/LEG PROBLEMS,Lameness,1421,27/02/2012,0.900060772,4,-0.186653954,-0.022681561,-0.163972393,327,0.070637356,0.163972393,1264,41,3,NULL,NULL,0,0,0,1,2012,-0.044026017,-0.10440144,0.15149301,older,NA,4,276,-0.183027289
1309,9859,1210,28/08/2009,2009,S,1,8425.966667,01/05/2015,NOT SERVED - POLICY,Herd management,2072,31/08/2009,1.379011538,1,0.270457362,NULL,NULL,NULL,NULL,NULL,3,0,0,531,2.75,0,11,4,3,2009,-0.036967878,-0.063441171,0.098098989,young,-0.129289876,6,275,NULL
1310,9859,1211,28/08/2009,2009,S,1,8425.966667,01/05/2015,NOT SERVED - POLICY,Fertility & Reproduction,2072,16/03/2010,0.865785746,2,-0.129289876,0.270457362,-0.399747239,197,NULL,0.399747239,200,7,1,531,2.75,0,11,4,3,2010,-0.036967878,-0.063441171,0.098098989,young,-0.129289876,6,275,-0.740648438
1311,9859,1212,28/08/2009,2009,S,1,8425.966667,01/05/2015,NOT SERVED - POLICY,Herd management,2072,29/03/2011,0.942285173,3,-0.118926852,-0.129289876,0.010363025,378,-0.399747239,0.010363025,578,19,2,531,2.75,0,11,4,3,2011,-0.036967878,-0.063441171,0.098098989,older,-0.129289876,6,275,0.010006625
1312,9859,1213,28/08/2009,2009,S,1,8425.966667,01/05/2015,NOT SERVED - POLICY,Herd management,2072,16/02/2012,0.893955452,4,-0.123030012,-0.118926852,-0.004103161,324,0.010363025,0.004103161,902,30,2,NULL,2.5,0,11,4,3,2012,-0.036967878,-0.063441171,0.098098989,older,-0.129289876,6,275,-0.004622388
1313,9859,1214,28/08/2009,2009,S,1,8425.966667,01/05/2015,NOT SERVED - POLICY,Herd management,2072,27/02/2013,1.033918119,5,-0.074269398,-0.123030012,0.048760615,377,-0.004103161,0.048760615,1279,42,4,NULL,3,0,11,4,3,2013,-0.036967878,-0.063441171,0.098098989,older,-0.129289876,6,275,0.047208553
1314,9859,1215,28/08/2009,2009,S,1,8425.966667,01/05/2015,NOT SERVED - POLICY,Herd management,2072,12/05/2014,1.002836779,6,-0.046748494,-0.074269398,0.027520904,439,0.048760615,0.027520904,1718,56,5,NULL,2,1,11,4,3,2014,-0.036967878,-0.063441171,0.098098989,older,-0.129289876,6,275,0.022881845
1304,9829,913,02/08/2010,2010,S,1,9892.25,06/08/2015,REPRODUCTIVE DISORDER,Fertility & Reproduction,1830,05/08/2010,0.941839909,1,-0.054515217,NULL,NULL,NULL,NULL,NULL,3,0,0,NULL,3,0,5,0,1,2010,-0.057606821,0.014961223,0.05143632,young,-0.100398931,5,274,NULL
1305,9829,914,02/08/2010,2010,S,1,9892.25,06/08/2015,REPRODUCTIVE DISORDER,Fertility & Reproduction,1830,14/04/2011,1.071992409,2,-0.100398931,-0.054515217,-0.045883714,252,NULL,0.045883714,255,8,1,NULL,3,0,5,0,1,2011,-0.057606821,0.014961223,0.05143632,young,-0.100398931,5,274,-0.066458554
1306,9829,915,02/08/2010,2010,S,1,9892.25,06/08/2015,REPRODUCTIVE DISORDER,Fertility & Reproduction,1830,23/03/2012,1.015811506,3,-0.127465411,-0.100398931,-0.02706648,344,-0.045883714,0.02706648,599,20,2,NULL,3,0,5,0,1,2012,-0.057606821,0.014961223,0.05143632,older,-0.100398931,5,274,-0.028718794
1307,9829,916,02/08/2010,2010,S,1,9892.25,06/08/2015,REPRODUCTIVE DISORDER,Fertility & Reproduction,1830,27/02/2013,1.158401099,4,-0.010984221,-0.127465411,0.116481189,341,-0.02706648,0.116481189,940,31,3,NULL,2.25,0,5,0,1,2013,-0.057606821,0.014961223,0.05143632,older,-0.100398931,5,274,0.124679279
1308,9829,917,02/08/2010,2010,S,1,9892.25,06/08/2015,REPRODUCTIVE DISORDER,Fertility & Reproduction,1830,15/05/2014,1.129753837,5,0.005329674,-0.010984221,0.016313896,442,0.116481189,0.016313896,1382,45,4,NULL,2.75,0,5,0,1,2014,-0.057606821,0.014961223,0.05143632,older,-0.100398931,5,274,0.013471882
1299,9819,77,01/11/2009,2009,C,NULL,NULL,16/05/2014,NULL,Reason unknown,1657,06/11/2009,1.192026337,1,0.130498846,NULL,NULL,NULL,NULL,NULL,5,0,0,NULL,NULL,0,NULL,NULL,NULL,2009,0.01479474,-0.067701452,0.096422082,young,0.004831337,5,273,NULL
1300,9819,78,01/11/2009,2009,C,NULL,NULL,16/05/2014,NULL,Reason unknown,1657,30/03/2011,1.034156582,2,0.004831337,0.130498846,-0.125667509,509,NULL,0.125667509,514,17,1,NULL,NULL,0,NULL,NULL,NULL,2011,0.01479474,-0.067701452,0.096422082,older,0.004831337,5,273,-0.090115208
1301,9819,79,01/11/2009,2009,C,NULL,NULL,16/05/2014,NULL,Reason unknown,1657,27/02/2012,1.098558807,3,0.016677876,0.004831337,0.011846539,334,-0.125667509,0.011846539,848,28,2,NULL,NULL,0,NULL,NULL,NULL,2012,0.01479474,-0.067701452,0.096422082,older,0.004831337,5,273,0.012946068
1302,9819,80,01/11/2009,2009,C,NULL,NULL,16/05/2014,NULL,Reason unknown,1657,11/03/2013,1.170487747,4,0.062272599,0.016677876,0.045594722,378,0.011846539,0.045594722,1226,40,3,NULL,NULL,0,NULL,NULL,NULL,2013,0.01479474,-0.067701452,0.096422082,older,0.004831337,5,273,0.04402665
1303,9819,81,01/11/2009,2009,C,NULL,NULL,16/05/2014,NULL,Reason unknown,1657,14/05/2014,0.918008317,5,-0.14030696,0.062272599,-0.202579559,429,0.045594722,0.202579559,1655,54,5,NULL,NULL,0,NULL,NULL,NULL,2014,0.01479474,-0.067701452,0.096422082,older,0.004831337,5,273,-0.1723579
1297,9747,971,30/12/2013,2013,S,NULL,NULL,28/10/2014,ACCIDENT,Accident,302,03/01/2014,0.912942799,1,-0.103678266,NULL,NULL,NULL,NULL,NULL,4,0,0,NULL,NULL,0,NULL,NULL,NULL,2014,-0.011761417,0.183833698,0.183833698,young,0.080155433,2,272,NULL
1298,9747,972,30/12/2013,2013,S,NULL,NULL,28/10/2014,ACCIDENT,Accident,302,28/10/2014,1.25160628,2,0.080155433,-0.103678266,0.183833698,298,NULL,0.183833698,302,10,1,NULL,NULL,0,NULL,NULL,NULL,2014,-0.011761417,0.183833698,0.183833698,young,0.080155433,2,272,0.225165435
1291,9746,51,27/05/2009,2009,C,NULL,4434.025,16/01/2015,NULL,Reason unknown,2060,01/06/2009,1.433448268,1,0.23365459,NULL,NULL,NULL,NULL,NULL,5,0,0,468,NULL,0,5,0,1,2009,-0.067639266,-0.032055286,0.166892859,young,-0.109561895,6,271,NULL
1292,9746,52,27/05/2009,2009,C,NULL,4434.025,16/01/2015,NULL,Reason unknown,2060,16/03/2010,0.955704899,2,-0.109561895,0.23365459,-0.343216485,288,NULL,0.343216485,293,10,1,468,NULL,0,5,0,1,2010,-0.067639266,-0.032055286,0.166892859,young,-0.109561895,6,271,-0.434979226
1293,9746,53,27/05/2009,2009,C,NULL,4434.025,16/01/2015,NULL,Reason unknown,2060,28/03/2011,0.835970879,3,-0.263715773,-0.109561895,-0.154153878,377,-0.343216485,0.154153878,670,22,2,468,NULL,0,5,0,1,2011,-0.067639266,-0.032055286,0.166892859,older,-0.109561895,6,271,-0.149247123
1294,9746,54,27/05/2009,2009,C,NULL,4434.025,16/01/2015,NULL,Reason unknown,2060,16/02/2012,0.90536145,4,-0.177179886,-0.263715773,0.086535888,325,-0.154153878,0.086535888,995,33,3,497,NULL,0,5,0,1,2012,-0.067639266,-0.032055286,0.166892859,older,-0.109561895,6,271,0.097186459
1295,9746,55,27/05/2009,2009,C,NULL,4434.025,16/01/2015,NULL,Reason unknown,2060,11/03/2013,0.919470138,5,-0.162410793,-0.177179886,0.014769093,389,0.086535888,0.014769093,1384,45,4,497,NULL,0,5,0,1,2013,-0.067639266,-0.032055286,0.166892859,older,-0.109561895,6,271,0.013857889
1296,9746,56,27/05/2009,2009,C,NULL,4434.025,16/01/2015,NULL,Reason unknown,2060,20/08/2014,1.064462986,6,0.073378159,-0.162410793,0.235788952,527,0.014769093,0.235788952,1911,63,5,497,NULL,0,5,0,1,2014,-0.067639266,-0.032055286,0.166892859,older,-0.109561895,6,271,0.163307339
1285,9683,624,14/01/2009,2009,C,2,5098.916667,15/11/2013,MASTITIS,Mastitis,1766,23/01/2009,1.411677356,1,0.237799425,NULL,NULL,NULL,NULL,NULL,9,0,0,NULL,2.25,0,6,2,1,2009,-0.041398353,-0.066748245,0.104181525,young,-0.045206873,6,270,NULL
1286,9683,625,14/01/2009,2009,C,2,5098.916667,15/11/2013,MASTITIS,Mastitis,1766,16/03/2010,1.038754585,2,-0.045206873,0.237799425,-0.283006299,417,NULL,0.283006299,426,14,1,NULL,2.25,0,6,2,1,2010,-0.041398353,-0.066748245,0.104181525,older,-0.045206873,6,270,-0.247715346
1287,9683,626,14/01/2009,2009,C,2,5098.916667,15/11/2013,MASTITIS,Mastitis,1766,25/03/2011,1.04139175,3,-0.032648721,-0.045206873,0.012558152,374,-0.283006299,0.012558152,800,26,2,NULL,2.5,1,6,2,1,2011,-0.041398353,-0.066748245,0.104181525,older,-0.045206873,6,270,0.01225595
1288,9683,627,14/01/2009,2009,C,2,5098.916667,15/11/2013,MASTITIS,Mastitis,1766,22/02/2012,0.944430811,4,-0.135425302,-0.032648721,-0.102776581,334,0.012558152,0.102776581,1134,37,3,NULL,1.75,0,6,2,1,2012,-0.041398353,-0.066748245,0.104181525,older,-0.045206873,6,270,-0.112315725
1289,9683,628,14/01/2009,2009,C,2,5098.916667,15/11/2013,MASTITIS,Mastitis,1766,15/04/2013,1.02867702,5,-0.176966847,-0.135425302,-0.041541545,418,-0.102776581,0.041541545,1552,51,4,NULL,3,0,6,2,1,2013,-0.041398353,-0.066748245,0.104181525,older,-0.045206873,6,270,-0.036274316
1290,9683,629,14/01/2009,2009,C,2,5098.916667,15/11/2013,MASTITIS,Mastitis,1766,15/11/2013,0.86899596,6,-0.095941799,-0.176966847,0.081025048,214,-0.041541545,0.081025048,1766,58,5,NULL,1.75,0,6,2,1,2013,-0.041398353,-0.066748245,0.104181525,older,-0.045206873,6,270,0.138196928
1281,9679,171,24/05/2011,2011,C,2,8065.933333,NULL,NULL,NULL,NULL,30/05/2011,1.177938614,1,-0.021855064,NULL,NULL,NULL,NULL,NULL,6,0,0,NULL,2,0,NULL,NULL,NULL,2011,0.009518902,0.018038147,0.087419684,young,0.0658718,4,269,NULL
1282,9679,172,24/05/2011,2011,C,2,8065.933333,NULL,NULL,NULL,NULL,23/03/2012,1.232004608,2,0.0658718,-0.021855064,0.087726863,298,NULL,0.087726863,304,10,1,NULL,2,0,NULL,NULL,NULL,2012,0.009518902,0.018038147,0.087419684,young,0.0658718,4,269,0.107450688
1283,9679,173,24/05/2011,2011,C,2,8065.933333,NULL,NULL,NULL,NULL,07/03/2013,1.044368461,3,-0.038200506,0.0658718,-0.104072306,349,0.087726863,0.104072306,653,21,2,NULL,2,0,NULL,NULL,NULL,2013,0.009518902,0.018038147,0.087419684,older,0.0658718,4,269,-0.108843529
1284,9679,174,24/05/2011,2011,C,2,8065.933333,NULL,NULL,NULL,NULL,16/05/2014,1.115152359,4,0.032259378,-0.038200506,0.070459884,435,-0.104072306,0.070459884,1088,36,3,NULL,2,0,NULL,NULL,NULL,2014,0.009518902,0.018038147,0.087419684,older,0.0658718,4,269,0.059121512
1265,9528,159,17/03/2011,2011,S,2,7606.45,NULL,NULL,NULL,NULL,22/03/2011,0.947963877,1,-0.085247702,NULL,NULL,NULL,NULL,NULL,5,0,0,NULL,2,0,NULL,NULL,NULL,2011,-0.022740172,0.01467334,0.163394329,young,0.12929809,4,268,NULL
1266,9528,160,17/03/2011,2011,S,2,7606.45,NULL,NULL,NULL,NULL,23/03/2012,1.293434571,2,0.12929809,-0.085247702,0.214545792,367,NULL,0.214545792,372,12,1,NULL,2,0,NULL,NULL,NULL,2012,-0.022740172,0.01467334,0.163394329,older,0.12929809,4,268,0.213376605
1267,9528,161,17/03/2011,2011,S,2,7606.45,NULL,NULL,NULL,NULL,15/04/2013,0.983259398,3,-0.093783394,0.12929809,-0.223081483,388,0.214545792,0.223081483,760,25,2,NULL,2.25,0,NULL,NULL,NULL,2013,-0.022740172,0.01467334,0.163394329,older,0.12929809,4,268,-0.209857581
1268,9528,162,17/03/2011,2011,S,2,7606.45,NULL,NULL,NULL,NULL,28/08/2014,1.064879332,4,-0.041227682,-0.093783394,0.052555712,500,-0.223081483,0.052555712,1260,41,3,NULL,1.5,0,NULL,NULL,NULL,2014,-0.022740172,0.01467334,0.163394329,older,0.12929809,4,268,0.03836567
