"","recoded_id","X.1","X","dob","birth_year","genetic_group","feed_group","amp_305_lactation","cull_date","cull_reason","herd_life","sample_date","rltl","tel_sample_no","residual_rltl_t","residual_rltl_tminus1","diff_rltl_res","sample_interval","change_at_t_1","abs_diff_rltl_res","age_d","age_m","age_y","live_wgt","cond_score","health_event_2week","health_event_fertil_all","health_event_mastitis_all","health_event_lame_all","sample_year","AgeGroup","av_rltl_1_res","SamplesPerAnimal","Animal_No","average_resid_M2","rltl_change_M2","abs_rltl_change_M2"
"83",760,986,1038,"23/05/2010",2010,"C","NULL","1335.5","06/06/2013","REPEAT BREEDER","1110","11/03/2013",1.115552049,4,-0.023819902,"-0.008062574","-0.015757328","353","-0.109106005","0.015757328",1023,34,3,"NULL","NULL",0,"NULL","NULL","NULL",2013,"older",0.101043431,4,28,0.0230536516666667,-0.131034803666667,0.131034803666667
"84",785,1035,1314,"28/11/2011",2011,"S","1","9288.6","14/11/2014","DIED","1082","07/03/2013",1.102330396,2,-0.029553061,"0.028026206","-0.057579266","462","NULL","0.057579266",465,15,1,"NULL","2.5",0,"1","0","0",2013,"older",-0.029553061,4,29,-0.125588475666667,-0.0808110563333333,0.0808110563333333
"85",785,1036,1315,"28/11/2011",2011,"S","1","9288.6","14/11/2014","DIED","1082","13/05/2014",0.925509876,3,-0.132805401,"-0.029553061","-0.10325234","432","-0.057579266","0.10325234",897,29,2,"NULL","1.75",1,"1","0","0",2014,"older",-0.029553061,4,29,-0.125588475666667,-0.0808110563333333,0.0808110563333333
"86",785,1037,1316,"28/11/2011",2011,"S","1","9288.6","14/11/2014","DIED","1082","14/11/2014",0.866355818,4,-0.214406965,"-0.132805401","-0.081601563","185","-0.10325234","0.081601563",1082,35,3,"NULL","2",0,"1","0","0",2014,"older",-0.029553061,4,29,-0.125588475666667,-0.0808110563333333,0.0808110563333333
"87",906,1208,18,"07/11/2008",2008,"C","1","4277","30/01/2015","NULL","2275","16/03/2010",1.035186083,2,-0.152831597,"-0.107194774","-0.045636823","490","NULL","0.045636823",494,16,1,"NULL","2.25",0,"5","0","0",2010,"older",-0.152831597,6,31,-0.1344281226,0.0104661768,0.0587433584
"88",906,1209,19,"07/11/2008",2008,"C","1","4277","30/01/2015","NULL","2275","09/03/2011",0.871940514,3,-0.227887728,"-0.152831597","-0.075056131","358","-0.045636823","0.075056131",852,28,2,"NULL","2.25",0,"5","0","0",2011,"older",-0.152831597,6,31,-0.1344281226,0.0104661768,0.0587433584
"89",906,1210,20,"07/11/2008",2008,"C","1","4277","30/01/2015","NULL","2275","17/02/2012",0.901334242,4,-0.151202959,"-0.227887728","0.076684769","345","-0.075056131","0.076684769",1197,39,3,"NULL","3.25",0,"5","0","0",2012,"older",-0.152831597,6,31,-0.1344281226,0.0104661768,0.0587433584
"90",906,1211,21,"07/11/2008",2008,"C","1","4277","30/01/2015","NULL","2275","11/03/2013",1.028154569,5,-0.085354439,"-0.151202959","0.06584852","388","0.076684769","0.06584852",1585,52,4,"NULL","2.25",0,"5","0","0",2013,"older",-0.152831597,6,31,-0.1344281226,0.0104661768,0.0587433584
"91",906,1212,22,"07/11/2008",2008,"C","1","4277","30/01/2015","NULL","2275","06/06/2014",1.116586957,6,-0.05486389,"-0.085354439","0.030490549","452","0.06584852","0.030490549",2037,67,6,"NULL","2.25",0,"5","0","0",2014,"older",-0.152831597,6,31,-0.1344281226,0.0104661768,0.0587433584
"92",954,1270,191,"04/07/2012",2012,"S","NULL","NULL","15/11/2013","OTHER/SURPLUS","499","07/03/2013",1.028933716,2,-0.11062321,"0.132059586","-0.242682796","240","NULL","0.242682796",246,8,1,"NULL","NULL",0,"NULL","NULL","NULL",2013,"young",-0.1300140105,3,32,-0.1300140105,-0.140732199,0.140732199
"93",954,1271,192,"04/07/2012",2012,"S","NULL","NULL","15/11/2013","OTHER/SURPLUS","499","14/10/2013",0.993444138,3,-0.149404811,"-0.11062321","-0.038781602","221","-0.242682796","0.038781602",467,15,1,"NULL","NULL",0,"NULL","NULL","NULL",2013,"older",-0.1300140105,3,32,-0.1300140105,-0.140732199,0.140732199
"94",961,1273,729,"31/08/2010",2010,"C","2","7710.7","NULL","NULL","NULL","14/04/2011",0.970583667,2,-0.115133948,"0.190292719","-0.305426667","219","NULL","0.305426667",226,7,1,"NULL","2.25",0,"NULL","NULL","NULL",2011,"young",-0.115133948,5,33,-0.1445513635,-0.036457404,0.199470625
"95",961,1274,730,"31/08/2010",2010,"C","2","7710.7","NULL","NULL","NULL","23/03/2012",0.770973862,3,-0.281563339,"-0.115133948","-0.166429391","344","-0.305426667","0.166429391",570,19,2,"NULL","2.25",0,"NULL","NULL","NULL",2012,"older",-0.115133948,5,33,-0.1445513635,-0.036457404,0.199470625
"96",961,1275,731,"31/08/2010",2010,"C","2","7710.7","NULL","NULL","NULL","22/02/2013",0.794679152,4,-0.225971269,"-0.281563339","0.05559207","336","-0.166429391","0.05559207",906,30,2,"NULL","2",0,"NULL","NULL","NULL",2013,"older",-0.115133948,5,33,-0.1445513635,-0.036457404,0.199470625
"97",961,1276,732,"31/08/2010",2010,"C","2","7710.7","NULL","NULL","NULL","14/05/2014",1.104247663,5,0.044463102,"-0.225971269","0.270434372","446","0.05559207","0.270434372",1352,44,4,"NULL","1.75",0,"NULL","NULL","NULL",2014,"older",-0.115133948,5,33,-0.1445513635,-0.036457404,0.199470625
"98",966,1278,212,"02/01/2009",2009,"S","1","10171.2","23/02/2012","REPEAT BREEDER","1147","16/03/2010",1.539949126,2,0.431761609,"-0.048424439","0.480186048","428","NULL","0.480186048",438,14,1,"NULL","2.25",0,"4","0","0",2010,"older",0.431761609,4,34,0.196604854,0.010919975,0.309204057
"99",966,1279,213,"02/01/2009",2009,"S","1","10171.2","23/02/2012","REPEAT BREEDER","1147","02/03/2011",1.254672906,3,0.173717467,"0.431761609","-0.258044142","351","0.480186048","0.258044142",789,26,2,"NULL","2",1,"4","0","0",2011,"older",0.431761609,4,34,0.196604854,0.010919975,0.309204057
"100",966,1280,214,"02/01/2009",2009,"S","1","10171.2","23/02/2012","REPEAT BREEDER","1147","16/02/2012",1.123490676,4,-0.015664514,"0.173717467","-0.189381981","351","-0.258044142","0.189381981",1140,37,3,"NULL","2.5",0,"4","0","0",2012,"older",0.431761609,4,34,0.196604854,0.010919975,0.309204057
"101",1015,29,799,"20/08/2012",2012,"S","NULL","NULL","08/04/2015","REPRODUCTIVE DISORDER","961","07/03/2013",1.136356415,2,0.004472958,"0.265924581","-0.261451623","198","NULL","0.261451623",199,7,1,"NULL","NULL",0,"NULL","NULL","NULL",2013,"young",0.004472958,3,35,0.011434308,-0.1237644615,0.1376871615
"102",1015,30,800,"20/08/2012",2012,"S","NULL","NULL","08/04/2015","REPRODUCTIVE DISORDER","961","03/04/2014",1.06177758,3,0.018395658,"0.004472958","0.0139227","392","-0.261451623","0.0139227",591,19,2,"NULL","NULL",0,"NULL","NULL","NULL",2014,"older",0.004472958,3,35,0.011434308,-0.1237644615,0.1376871615
"103",1024,41,96,"12/01/2010",2010,"C","NULL","NULL","03/11/2014","OTHER/SURPLUS","1756","14/04/2011",0.926735086,2,-0.027076808,"0.464574191","-0.491650998","451","NULL","0.491650998",457,15,1,"NULL","NULL",0,"NULL","NULL","NULL",2011,"older",-0.027076808,5,36,-0.036006971,-0.15069044875,0.18689344125
"104",1024,42,97,"12/01/2010",2010,"C","NULL","NULL","03/11/2014","OTHER/SURPLUS","1756","27/02/2012",1.087751687,3,0.045329178,"-0.027076808","0.072405985","319","-0.491650998","0.072405985",776,25,2,"NULL","NULL",0,"NULL","NULL","NULL",2012,"older",-0.027076808,5,36,-0.036006971,-0.15069044875,0.18689344125
"105",1024,43,98,"12/01/2010",2010,"C","NULL","NULL","03/11/2014","OTHER/SURPLUS","1756","11/03/2013",1.093733858,4,-0.02409265,"0.045329178","-0.069421828","378","0.072405985","0.069421828",1154,38,3,"NULL","NULL",0,"NULL","NULL","NULL",2013,"older",-0.027076808,5,36,-0.036006971,-0.15069044875,0.18689344125
"106",1024,44,99,"12/01/2010",2010,"C","NULL","NULL","03/11/2014","OTHER/SURPLUS","1756","02/06/2014",0.795435644,5,-0.138187604,"-0.02409265","-0.114094954","448","-0.069421828","0.114094954",1602,53,4,"NULL","NULL",0,"NULL","NULL","NULL",2014,"older",-0.027076808,5,36,-0.036006971,-0.15069044875,0.18689344125
"107",1052,78,1014,"03/12/2009",2009,"S","1","8423.825","13/11/2015","OTHER/SURPLUS","2171","28/03/2011",1.082354918,2,0.065369454,"0.040521569","0.024847884","475","NULL","0.024847884",480,16,1,"NULL","2.75",0,"7","0","11",2011,"older",0.065369454,5,37,0.06499282525,-0.014975642,0.1229872165
"108",1052,79,1015,"03/12/2009",2009,"S","1","8423.825","13/11/2015","OTHER/SURPLUS","2171","16/02/2012",1.044615369,3,0.01140379,"0.065369454","-0.053965664","325","0.024847884","0.053965664",805,26,2,"NULL","2.25",0,"7","0","11",2012,"older",0.065369454,5,37,0.06499282525,-0.014975642,0.1229872165
"109",1052,80,1016,"03/12/2009",2009,"S","1","8423.825","13/11/2015","OTHER/SURPLUS","2171","25/02/2013",1.276509248,4,0.202579055,"0.01140379","0.191175265","375","-0.053965664","0.191175265",1180,39,3,"NULL","2",0,"7","0","11",2013,"older",0.065369454,5,37,0.06499282525,-0.014975642,0.1229872165
"110",1052,81,1017,"03/12/2009",2009,"S","1","8423.825","13/11/2015","OTHER/SURPLUS","2171","13/05/2014",1.002059608,5,-0.019380998,"0.202579055","-0.221960053","442","0.191175265","0.221960053",1622,53,4,"NULL","1.75",0,"7","0","11",2014,"older",0.065369454,5,37,0.06499282525,-0.014975642,0.1229872165
"111",1099,134,1080,"16/02/2011",2011,"C","2","4744.35","NULL","NULL","NULL","23/03/2012",1.170103089,2,0.02187134,"0.021956683","-8.53E-05","395","NULL","8.53E-05",401,13,1,"NULL","2.25",0,"NULL","NULL","NULL",2012,"older",0.02187134,4,38,0.0546841976666667,0.056501615,0.103992862333333
"112",1099,135,1081,"16/02/2011",2011,"C","2","4744.35","NULL","NULL","NULL","21/02/2013",1.006029026,3,-0.049280232,"0.02187134","-0.071151571","335","-0.0000853","0.071151571",736,24,2,"NULL","2.25",0,"NULL","NULL","NULL",2013,"older",0.02187134,4,38,0.0546841976666667,0.056501615,0.103992862333333
"113",1099,136,1082,"16/02/2011",2011,"C","2","4744.35","NULL","NULL","NULL","16/05/2014",1.2944559,4,0.191461485,"-0.049280232","0.240741716","449","-0.071151571","0.240741716",1185,39,3,"NULL","1.5",0,"NULL","NULL","NULL",2014,"older",0.02187134,4,38,0.0546841976666667,0.056501615,0.103992862333333
"114",1150,138,14,"27/10/2008",2008,"C","2","3894.966667","04/04/2013","UNKNOWN","1620","15/03/2011",0.854159454,3,-0.219707058,"-0.066365222","-0.153341836","862","NULL","0.153341836",869,28,2,"NULL","2",0,"6","1","1",2011,"older",NA,4,39,-0.151390300666667,9.45363333333301e-05,0.102322427
"115",1150,139,15,"27/10/2008",2008,"C","2","3894.966667","04/04/2013","UNKNOWN","1620","21/02/2012",0.89314526,4,-0.168382231,"-0.219707058","0.051324827","343","-0.153341836","0.051324827",1212,40,3,"NULL","3",1,"6","1","1",2012,"older",NA,4,39,-0.151390300666667,9.45363333333301e-05,0.102322427
"116",1150,140,16,"27/10/2008",2008,"C","2","3894.966667","04/04/2013","UNKNOWN","1620","21/02/2013",1.007860005,5,-0.066081613,"-0.168382231","0.102300618","366","0.051324827","0.102300618",1578,52,4,"NULL","2.5",0,"6","1","1",2013,"older",NA,4,39,-0.151390300666667,9.45363333333301e-05,0.102322427
"117",1178,142,221,"12/02/2009",2009,"S","2","6564.92","NULL","NULL","NULL","16/03/2010",1.281397964,2,0.285042838,"0.28492147","0.000121369","389","NULL","0.000121369",397,13,1,"NULL","2.5",0,"NULL","NULL","NULL",2010,"older",0.285042838,7,40,0.0270118926666667,-0.055157564,0.0749569226666667
"118",1178,143,222,"12/02/2009",2009,"S","2","6564.92","NULL","NULL","NULL","25/03/2011",1.017856739,3,0.064044845,"0.285042838","-0.220997993","374","0.000121369","0.220997993",771,25,2,"NULL","1.75",0,"NULL","NULL","NULL",2011,"older",0.285042838,7,40,0.0270118926666667,-0.055157564,0.0749569226666667
"119",1178,144,223,"12/02/2009",2009,"S","2","6564.92","NULL","NULL","NULL","22/02/2012",1.094413134,4,0.039583406,"0.064044845","-0.024461439","334","-0.220997993","0.024461439",1105,36,3,"NULL","1.25",0,"NULL","NULL","NULL",2012,"older",0.285042838,7,40,0.0270118926666667,-0.055157564,0.0749569226666667
"120",1178,145,224,"12/02/2009",2009,"S","2","6564.92","NULL","NULL","NULL","22/02/2013",0.944339832,5,-0.105300621,"0.039583406","-0.144884028","366","-0.024461439","0.144884028",1471,48,4,"NULL","2.5",0,"NULL","NULL","NULL",2013,"older",0.285042838,7,40,0.0270118926666667,-0.055157564,0.0749569226666667
"121",1178,146,225,"12/02/2009",2009,"S","2","6564.92","NULL","NULL","NULL","19/08/2014",1.03272706,6,-0.075275198,"-0.105300621","0.030025423","543","-0.144884028","0.030025423",2014,66,6,"NULL","1.5",0,"NULL","NULL","NULL",2014,"older",0.285042838,7,40,0.0270118926666667,-0.055157564,0.0749569226666667
"122",1178,147,226,"12/02/2009",2009,"S","2","6564.92","NULL","NULL","NULL","16/12/2014",0.912621775,7,-0.046023914,"-0.075275198","0.029251284","119","0.030025423","0.029251284",2133,70,6,"NULL","1.75",0,"NULL","NULL","NULL",2014,"older",0.285042838,7,40,0.0270118926666667,-0.055157564,0.0749569226666667
"123",1284,154,565,"20/04/2011",2011,"S","1","4064.05","01/06/2014","DIED","1138","23/03/2012",1.081779236,2,0.026469978,"-0.059752575","0.086222553","331","NULL","0.086222553",338,11,1,"NULL","2.5",0,"2","0","1",2012,"young",0.026469978,4,41,-0.0143662056666667,-0.0292820146666667,0.12113708
"124",1284,155,566,"20/04/2011",2011,"S","1","4064.05","01/06/2014","DIED","1138","13/03/2013",1.11309498,3,0.078030023,"0.026469978","0.051560045","355","0.086222553","0.051560045",693,23,2,"NULL","2.5",0,"2","0","1",2013,"older",0.026469978,4,41,-0.0143662056666667,-0.0292820146666667,0.12113708
"125",1284,156,567,"20/04/2011",2011,"S","1","4064.05","01/06/2014","DIED","1138","01/06/2014",0.893786977,4,-0.147598618,"0.078030023","-0.225628642","445","0.051560045","0.225628642",1138,37,3,"NULL","2.25",1,"2","0","1",2014,"older",0.026469978,4,41,-0.0143662056666667,-0.0292820146666667,0.12113708
"126",1286,158,744,"05/11/2010",2010,"C","NULL","2765.35","14/08/2014","NOT SERVED - POLICY","1378","23/03/2012",1.201331318,2,0.062176128,"0.115893037","-0.053716909","497","NULL","0.053716909",504,17,1,"NULL","NULL",0,"2","0","0",2012,"older",0.062176128,4,42,0.177696702666667,-0.00729197000000001,0.217105785333333
"127",1286,159,745,"05/11/2010",2010,"C","NULL","2765.35","14/08/2014","NOT SERVED - POLICY","1378","11/03/2013",1.428006589,3,0.376896852,"0.062176128","0.314720723","353","-0.053716909","0.314720723",857,28,2,"NULL","NULL",0,"2","0","0",2013,"older",0.062176128,4,42,0.177696702666667,-0.00729197000000001,0.217105785333333
"128",1286,160,746,"05/11/2010",2010,"C","NULL","2765.35","14/08/2014","NOT SERVED - POLICY","1378","14/08/2014",1.242248877,4,0.094017128,"0.376896852","-0.282879724","521","0.314720723","0.282879724",1378,45,4,"NULL","NULL",0,"2","0","0",2014,"older",0.062176128,4,42,0.177696702666667,-0.00729197000000001,0.217105785333333
"129",1362,162,441,"14/04/2009",2009,"C","1","8612.266667","08/04/2015","NULL","2185","16/03/2010",0.926425508,2,-0.087082958,"0.303282124","-0.390365082","329","NULL","0.390365082",336,11,1,"NULL","2.75",0,"5","0","0",2010,"young",-0.087082958,6,43,-0.0945626214,-0.0557979962,0.1498666282
"130",1362,163,442,"14/04/2009",2009,"C","1","8612.266667","08/04/2015","NULL","2185","05/07/2011",1.105509346,3,-0.107144473,"-0.087082958","-0.020061515","476","-0.390365082","0.020061515",812,27,2,"560","2.5",0,"5","0","0",2011,"older",-0.087082958,6,43,-0.0945626214,-0.0557979962,0.1498666282
"131",1362,164,443,"14/04/2009",2009,"C","1","8612.266667","08/04/2015","NULL","2185","17/02/2012",0.966910896,4,-0.099571428,"-0.107144473","0.007573045","227","-0.020061515","0.007573045",1039,34,3,"NULL","2.5",0,"5","0","0",2012,"older",-0.087082958,6,43,-0.0945626214,-0.0557979962,0.1498666282
"132",1362,165,444,"14/04/2009",2009,"C","1","8612.266667","08/04/2015","NULL","2185","27/02/2013",0.952656074,5,-0.203306391,"-0.099571428","-0.103734964","376","0.007573045","0.103734964",1415,46,4,"NULL","2.25",0,"5","0","0",2013,"older",-0.087082958,6,43,-0.0945626214,-0.0557979962,0.1498666282
"133",1362,166,445,"14/04/2009",2009,"C","1","8612.266667","08/04/2015","NULL","2185","09/06/2014",1.008374877,6,0.024292143,"-0.203306391","0.227598535","467","-0.103734964","0.227598535",1882,62,5,"NULL","2",0,"5","0","0",2014,"older",-0.087082958,6,43,-0.0945626214,-0.0557979962,0.1498666282
"134",1405,168,585,"09/08/2011",2011,"S","2","3292.2","03/11/2014","OTHER/SURPLUS","1182","23/03/2012",1.174923599,2,-0.013094081,"0.14308301","-0.156177091","220","NULL","0.156177091",227,7,1,"NULL","2.5",0,"2","1","2",2012,"young",-0.013094081,4,44,-0.0269506476666667,-0.098623866,0.164040405333333
"135",1405,169,586,"09/08/2011",2011,"S","2","3292.2","03/11/2014","OTHER/SURPLUS","1182","07/03/2013",1.131558582,3,0.085030727,"-0.013094081","0.098124809","349","-0.156177091","0.098124809",576,19,2,"NULL","2.5",0,"2","1","2",2013,"older",-0.013094081,4,44,-0.0269506476666667,-0.098623866,0.164040405333333
"136",1405,170,587,"09/08/2011",2011,"S","2","3292.2","03/11/2014","OTHER/SURPLUS","1182","16/05/2014",0.926991793,4,-0.152788589,"0.085030727","-0.237819316","435","0.098124809","0.237819316",1011,33,3,"NULL","2",0,"2","1","2",2014,"older",-0.013094081,4,44,-0.0269506476666667,-0.098623866,0.164040405333333
"137",1419,177,522,"28/05/2010",2010,"C","NULL","2869.6","NULL","NULL","NULL","14/04/2011",1.176306401,2,0.132784566,"0.252573846","-0.11978928","314","NULL","0.11978928",321,11,1,"NULL","NULL",0,"NULL","NULL","NULL",2011,"young",0.132784566,5,45,0.132614153,-0.043384058,0.057436363
"138",1419,178,523,"28/05/2010",2010,"C","NULL","2869.6","NULL","NULL","NULL","27/03/2012",1.213054516,3,0.157745258,"0.132784566","0.024960693","348","-0.11978928","0.024960693",669,22,2,"NULL","NULL",0,"NULL","NULL","NULL",2012,"older",0.132784566,5,45,0.132614153,-0.043384058,0.057436363
"139",1419,179,524,"28/05/2010",2010,"C","NULL","2869.6","NULL","NULL","NULL","11/03/2013",1.140822396,4,0.160889175,"0.157745258","0.003143917","349","0.024960693","0.003143917",1018,33,3,"NULL","NULL",0,"NULL","NULL","NULL",2013,"older",0.132784566,5,45,0.132614153,-0.043384058,0.057436363
"140",1419,180,525,"28/05/2010",2010,"C","NULL","2869.6","NULL","NULL","NULL","02/06/2014",1.307895513,5,0.079037613,"0.160889175","-0.081851562","448","0.003143917","0.081851562",1466,48,4,"NULL","NULL",0,"NULL","NULL","NULL",2014,"older",0.132784566,5,45,0.132614153,-0.043384058,0.057436363
"141",1559,182,867,"03/12/2009",2009,"S","NULL","10239.23333","19/02/2015","REPEAT BREEDER","1904","28/03/2011",1.196063764,2,-0.13562095,"-0.066637382","-0.068983568","475","NULL","0.068983568",480,16,1,"NULL","NULL",0,"7","0","5",2011,"older",-0.13562095,5,46,-0.0276116815,0.08113677775,0.13372317675
"142",1559,183,868,"03/12/2009",2009,"S","NULL","10239.23333","19/02/2015","REPEAT BREEDER","1904","16/02/2012",0.869575415,3,-0.17181018,"-0.13562095","-0.03618923","325","-0.068983568","0.03618923",805,26,2,"NULL","NULL",1,"7","0","5",2012,"older",-0.13562095,5,46,-0.0276116815,0.08113677775,0.13372317675
"143",1559,184,869,"03/12/2009",2009,"S","NULL","10239.23333","19/02/2015","REPEAT BREEDER","1904","25/02/2013",0.928732038,4,-0.060925325,"-0.17181018","0.110884856","375","-0.03618923","0.110884856",1180,39,3,"NULL","NULL",0,"7","0","5",2013,"older",-0.13562095,5,46,-0.0276116815,0.08113677775,0.13372317675
"144",1559,185,870,"03/12/2009",2009,"S","NULL","10239.23333","19/02/2015","REPEAT BREEDER","1904","12/05/2014",1.278007792,5,0.257909729,"-0.060925325","0.318835053","441","0.110884856","0.318835053",1621,53,4,"NULL","NULL",0,"7","0","5",2014,"older",-0.13562095,5,46,-0.0276116815,0.08113677775,0.13372317675
"145",1663,187,684,"09/01/2010",2010,"C","NULL","NULL","NULL","NULL","NULL","28/03/2011",1.08297437,2,0.031864633,"-0.108224058","0.140088691","439","NULL","0.140088691",443,15,1,"NULL","NULL",0,"NULL","NULL","NULL",2011,"older",0.031864633,5,47,0.01645620475,0.02349619925,0.07976408625
"146",1663,188,685,"09/01/2010",2010,"C","NULL","NULL","NULL","NULL","NULL","27/02/2012",1.034265706,3,-0.009116216,"0.031864633","-0.040980849","336","0.140088691","0.040980849",779,26,2,"NULL","NULL",0,"NULL","NULL","NULL",2012,"older",0.031864633,5,47,0.01645620475,0.02349619925,0.07976408625
"147",1663,189,686,"09/01/2010",2010,"C","NULL","NULL","NULL","NULL","NULL","11/03/2013",1.263489252,4,0.057315664,"-0.009116216","0.06643188","378","-0.040980849","0.06643188",1157,38,3,"NULL","NULL",0,"NULL","NULL","NULL",2013,"older",0.031864633,5,47,0.01645620475,0.02349619925,0.07976408625
"148",1663,190,687,"09/01/2010",2010,"C","NULL","NULL","NULL","NULL","NULL","03/06/2014",1.003298561,5,-0.014239262,"0.057315664","-0.071554925","449","0.06643188","0.071554925",1606,53,4,"NULL","NULL",0,"NULL","NULL","NULL",2014,"older",0.031864633,5,47,0.01645620475,0.02349619925,0.07976408625
