"","recoded_id","dob","birth_year","genetic_group","feed_group","amp_305_lactation","cull_date","cull_reason","herd_life","sample_date","rltl","tel_sample_no","residual_rltl_t","residual_rltl_tminus1","diff_rltl_res","sample_interval","change_at_t_1","abs_diff_rlrl_res","age_d","age_m","age_y","live_wgt","cond_score","health_event_2week","health_event_fertil_all","health_event_mastitis_all","health_event_lame_all"
"114",6951,"02/04/2010",2010,"C","1","7143.1","01/05/2015","MASTITIS","1855","19/05/2010",1.067124523,3,0.063310103,"0.186507155","-0.123197052","41","0.158113641","0.123197052",47,2,0,"NULL","2.25",0,"4","2","6"
"115",6951,"02/04/2010",2010,"C","1","7143.1","01/05/2015","MASTITIS","1855","14/04/2011",1.172358386,4,-0.027435292,"0.063310103","-0.090745395","330","-0.123197052","0.090745395",377,12,1,"NULL","2.25",0,"4","2","6"
"116",6951,"02/04/2010",2010,"C","1","7143.1","01/05/2015","MASTITIS","1855","29/02/2012",1.350689276,5,0.133080624,"-0.027435292","0.160515916","321","-0.090745395","0.160515916",698,23,2,"NULL","2.25",0,"4","2","6"
"117",6951,"02/04/2010",2010,"C","1","7143.1","01/05/2015","MASTITIS","1855","27/02/2013",1.221226684,6,0.119505098,"0.133080624","-0.013575526","364","0.160515916","0.013575526",1062,35,3,"NULL","2.25",1,"4","2","6"
"118",6951,"02/04/2010",2010,"C","1","7143.1","01/05/2015","MASTITIS","1855","28/05/2014",0.910457153,7,-0.136070702,"0.119505098","-0.2555758","455","-0.013575526","0.2555758",1517,50,4,"NULL","3",0,"4","2","6"
"119",8762,"26/04/2010",2010,"S","2","6663.975","09/10/2015","FOOT/LEG PROBLEMS","1992","29/04/2010",1.363798163,1,0.17568163,"NULL","NULL","NULL","NULL","NULL",3,0,0,"NULL","2.25",0,"6","1","8"
"120",8762,"26/04/2010",2010,"S","2","6663.975","09/10/2015","FOOT/LEG PROBLEMS","1992","14/04/2011",1.076946672,2,0.061356255,"0.17568163","-0.114325375","350","NULL","0.114325375",353,12,1,"NULL","2.25",0,"6","1","8"
"121",8762,"26/04/2010",2010,"S","2","6663.975","09/10/2015","FOOT/LEG PROBLEMS","1992","22/02/2012",0.956348936,3,-0.158432902,"0.061356255","-0.219789157","314","-0.114325375","0.219789157",667,22,2,"NULL","2.25",0,"6","1","8"
"122",8762,"26/04/2010",2010,"S","2","6663.975","09/10/2015","FOOT/LEG PROBLEMS","1992","22/02/2013",1.074586261,4,-0.036777535,"-0.158432902","0.121655366","366","-0.219789157","0.121655366",1033,34,3,"NULL","2",0,"6","1","8"
"123",8762,"26/04/2010",2010,"S","2","6663.975","09/10/2015","FOOT/LEG PROBLEMS","1992","14/05/2014",1.089045115,5,0.012002323,"-0.036777535","0.048779859","446","0.121655366","0.048779859",1479,48,4,"NULL","2",0,"6","1","8"
"124",385,"01/05/2010",2010,"C","1","6578.65","01/05/2014","DIED","1461","06/05/2010",1.100308031,1,-0.096336998,"NULL","NULL","NULL","NULL","NULL",5,0,0,"NULL","2.5",0,"3","0","3"
"125",385,"01/05/2010",2010,"C","1","6578.65","01/05/2014","DIED","1461","14/04/2011",0.860864638,2,-0.217239913,"-0.096336998","-0.120902915","343","NULL","0.120902915",348,11,1,"NULL","2.5",0,"3","0","3"
"126",385,"01/05/2010",2010,"C","1","6578.65","01/05/2014","DIED","1461","27/03/2012",1.02114277,3,-0.078543882,"-0.217239913","0.138696031","348","-0.120902915","0.138696031",696,23,2,"NULL","2.5",0,"3","0","3"
"127",385,"01/05/2010",2010,"C","1","6578.65","01/05/2014","DIED","1461","27/02/2013",0.845094233,4,-0.233010318,"-0.078543882","-0.154466436","337","0.138696031","0.154466436",1033,34,3,"NULL","3.25",0,"3","0","3"
"128",4133,"28/09/2010",2010,"C","NULL","1242.9","06/06/2013","REPEAT BREEDER","982","04/10/2010",1.08347403,1,0.07965961,"NULL","NULL","NULL","NULL","NULL",6,0,0,"NULL","NULL",0,"NULL","NULL","NULL"
"129",4133,"28/09/2010",2010,"C","NULL","1242.9","06/06/2013","REPEAT BREEDER","982","14/04/2011",0.876223227,2,-0.108958833,"0.07965961","-0.188618443","192","NULL","0.188618443",198,6,1,"NULL","NULL",0,"NULL","NULL","NULL"
"130",4133,"28/09/2010",2010,"C","NULL","1242.9","06/06/2013","REPEAT BREEDER","982","23/03/2012",1.250408159,3,0.141853983,"-0.108958833","0.250812816","344","-0.188618443","0.250812816",542,18,1,"NULL","NULL",0,"NULL","NULL","NULL"
"131",4133,"28/09/2010",2010,"C","NULL","1242.9","06/06/2013","REPEAT BREEDER","982","11/03/2013",1.136105345,4,0.062064874,"0.141853983","-0.079789109","353","0.250812816","0.079789109",895,29,2,"NULL","NULL",0,"NULL","NULL","NULL"
"132",5751,"11/10/2010",2010,"S","2","7310.125","NULL","NULL","NULL","15/10/2010",1.276306651,1,0.173312236,"NULL","NULL","NULL","NULL","NULL",4,0,0,"NULL","2.25",0,"NULL","NULL","NULL"
"133",5751,"11/10/2010",2010,"S","2","7310.125","NULL","NULL","NULL","23/03/2012",1.133196358,2,0.062414814,"0.173312236","-0.110897422","525","NULL","0.110897422",529,17,1,"NULL","2.25",0,"NULL","NULL","NULL"
"134",5751,"11/10/2010",2010,"S","2","7310.125","NULL","NULL","NULL","21/02/2013",1.420015337,3,0.327886832,"0.062414814","0.265472019","335","-0.110897422","0.265472019",864,28,2,"NULL","2",0,"NULL","NULL","NULL"
"135",5751,"11/10/2010",2010,"S","2","7310.125","NULL","NULL","NULL","16/05/2014",1.197381342,4,-0.008439887,"0.327886832","-0.336326719","449","0.265472019","0.336326719",1313,43,4,"NULL","2",0,"NULL","NULL","NULL"
"136",2041,"20/11/2010",2010,"C","1","6066.9","18/09/2013","ACCIDENT","1033","25/11/2010",0.9015392,1,-0.082543534,"NULL","NULL","NULL","NULL","NULL",5,0,0,"NULL","2",0,"2","0","2"
"137",2041,"20/11/2010",2010,"C","1","6066.9","18/09/2013","ACCIDENT","1033","23/03/2012",0.945356759,2,-0.163197417,"-0.082543534","-0.080653883","484","NULL","0.080653883",489,16,1,"NULL","2",0,"2","0","2"
"138",2041,"20/11/2010",2010,"C","1","6066.9","18/09/2013","ACCIDENT","1033","27/02/2013",1.007293014,3,-0.066747457,"-0.163197417","0.09644996","341","-0.080653883","0.09644996",830,27,2,"NULL","2",0,"2","0","2"
"139",10953,"06/12/2010",2010,"C","1","8612.35","04/11/2014","REPEAT BREEDER","1429","10/12/2010",1.006144032,1,-0.076424935,"NULL","NULL","NULL","NULL","NULL",4,0,0,"NULL","1.75",0,"3","0","1"
"140",10953,"06/12/2010",2010,"C","1","8612.35","04/11/2014","REPEAT BREEDER","1429","23/03/2012",1.183725697,2,0.114640059,"-0.076424935","0.191064994","469","NULL","0.191064994",473,16,1,"NULL","1.75",0,"3","0","1"
"141",10953,"06/12/2010",2010,"C","1","8612.35","04/11/2014","REPEAT BREEDER","1429","27/02/2013",1.033682998,3,-0.059323798,"0.114640059","-0.173963857","341","0.191064994","0.173963857",814,27,2,"NULL","2",0,"3","0","1"
"142",10953,"06/12/2010",2010,"C","1","8612.35","04/11/2014","REPEAT BREEDER","1429","15/05/2014",0.99838333,4,-0.020600929,"-0.059323798","0.038722869","442","-0.173963857","0.038722869",1256,41,3,"NULL","2.5",0,"3","0","1"
"143",2210,"17/12/2010",2010,"C","1","8816.95","06/08/2015","REPEAT BREEDER","1693","21/12/2010",1.392137648,1,0.252765697,"NULL","NULL","NULL","NULL","NULL",4,0,0,"NULL","2.25",0,"5","0","1"
"144",2210,"17/12/2010",2010,"C","1","8816.95","06/08/2015","REPEAT BREEDER","1693","23/03/2012",1.179911213,2,0.133276779,"0.252765697","-0.119488918","458","NULL","0.119488918",462,15,1,"NULL","2.25",0,"5","0","1"
"145",2210,"17/12/2010",2010,"C","1","8816.95","06/08/2015","REPEAT BREEDER","1693","25/02/2013",1.103078942,3,-0.014647458,"0.133276779","-0.147924236","339","-0.119488918","0.147924236",801,26,2,"NULL","2",0,"5","0","1"
"146",2210,"17/12/2010",2010,"C","1","8816.95","06/08/2015","REPEAT BREEDER","1693","13/05/2014",1.11225011,4,0.068728275,"-0.014647458","0.083375732","442","-0.147924236","0.083375732",1243,41,3,"NULL","1.25",0,"5","0","1"
"147",7578,"11/01/2011",2011,"S","1","9302.966667","04/11/2015","FOOT/LEG PROBLEMS","1758","21/01/2011",1.342904476,1,0.229653379,"NULL","NULL","NULL","NULL","NULL",10,0,0,"NULL","2.5",0,"5","0","2"
"148",7578,"11/01/2011",2011,"S","1","9302.966667","04/11/2015","FOOT/LEG PROBLEMS","1758","23/03/2012",0.919339555,2,-0.14281464,"0.229653379","-0.37246802","427","NULL","0.37246802",437,14,1,"NULL","2.5",0,"5","0","2"
"149",7578,"11/01/2011",2011,"S","1","9302.966667","04/11/2015","FOOT/LEG PROBLEMS","1758","15/04/2013",1.085352168,3,-0.088525763,"-0.14281464","0.054288878","388","-0.37246802","0.054288878",825,27,2,"NULL","2.5",0,"5","0","2"
"150",7578,"11/01/2011",2011,"S","1","9302.966667","04/11/2015","FOOT/LEG PROBLEMS","1758","28/05/2014",1.009484193,4,-0.058048391,"-0.088525763","0.030477371","408","0.054288878","0.030477371",1233,40,3,"NULL","2",0,"5","0","2"
"151",4529,"17/02/2011",2011,"C","1","9812.4","23/08/2014","MASTITIS","1283","22/02/2011",1.091655495,1,-0.01317869,"NULL","NULL","NULL","NULL","NULL",5,0,0,"NULL","2.5",0,"1","1","1"
"152",4529,"17/02/2011",2011,"C","1","9812.4","23/08/2014","MASTITIS","1283","23/03/2012",0.880729365,2,-0.22926922,"-0.01317869","-0.21609053","395","NULL","0.21609053",400,13,1,"NULL","2.5",0,"1","1","1"
"153",4529,"17/02/2011",2011,"C","1","9812.4","23/08/2014","MASTITIS","1283","07/03/2013",0.944217653,3,-0.123314931,"-0.22926922","0.105954289","349","-0.21609053","0.105954289",749,25,2,"NULL","2.5",0,"1","1","1"
"154",4529,"17/02/2011",2011,"C","1","9812.4","23/08/2014","MASTITIS","1283","15/05/2014",1.02036619,4,-0.048620595,"-0.123314931","0.074694336","434","0.105954289","0.074694336",1183,39,3,"NULL","2.5",0,"1","1","1"
"155",2349,"14/03/2011",2011,"S","2","7915.675","NULL","NULL","NULL","22/03/2011",1.084562002,1,0.042139493,"NULL","NULL","NULL","NULL","NULL",8,0,0,"NULL","2",0,"NULL","NULL","NULL"
"156",2349,"14/03/2011",2011,"S","2","7915.675","NULL","NULL","NULL","23/03/2012",1.016172753,2,-0.13333689,"0.042139493","-0.175476383","367","NULL","0.175476383",375,12,1,"NULL","2",0,"NULL","NULL","NULL"
"157",2349,"14/03/2011",2011,"S","2","7915.675","NULL","NULL","NULL","16/04/2013",0.942686016,3,-0.099200387,"-0.13333689","0.034136503","389","-0.175476383","0.034136503",764,25,2,"NULL","2",0,"NULL","NULL","NULL"
"158",2349,"14/03/2011",2011,"S","2","7915.675","NULL","NULL","NULL","28/08/2014",0.752279692,4,-0.294822221,"-0.099200387","-0.195621834","499","0.034136503","0.195621834",1263,41,3,"NULL","2",0,"NULL","NULL","NULL"
"159",9528,"17/03/2011",2011,"S","2","7606.45","NULL","NULL","NULL","22/03/2011",0.947963877,1,-0.085247702,"NULL","NULL","NULL","NULL","NULL",5,0,0,"NULL","2",0,"NULL","NULL","NULL"
"160",9528,"17/03/2011",2011,"S","2","7606.45","NULL","NULL","NULL","23/03/2012",1.293434571,2,0.12929809,"-0.085247702","0.214545792","367","NULL","0.214545792",372,12,1,"NULL","2",0,"NULL","NULL","NULL"
"161",9528,"17/03/2011",2011,"S","2","7606.45","NULL","NULL","NULL","15/04/2013",0.983259398,3,-0.093783394,"0.12929809","-0.223081483","388","0.214545792","0.223081483",760,25,2,"NULL","2.25",0,"NULL","NULL","NULL"
"162",9528,"17/03/2011",2011,"S","2","7606.45","NULL","NULL","NULL","28/08/2014",1.064879332,4,-0.041227682,"-0.093783394","0.052555712","500","-0.223081483","0.052555712",1260,41,3,"NULL","1.5",0,"NULL","NULL","NULL"
"163",6203,"31/03/2011",2011,"C","2","7283.933333","11/08/2016","REPEAT BREEDER","1960","05/04/2011",1.132660717,1,0.058730524,"NULL","NULL","NULL","NULL","NULL",5,0,0,"NULL","2.25",0,"NULL","NULL","NULL"
"164",6203,"31/03/2011",2011,"C","2","7283.933333","11/08/2016","REPEAT BREEDER","1960","23/03/2012",1.010858743,2,-0.032523067,"0.058730524","-0.091253591","353","NULL","0.091253591",358,12,1,"NULL","2.25",0,"NULL","NULL","NULL"
"165",6203,"31/03/2011",2011,"C","2","7283.933333","11/08/2016","REPEAT BREEDER","1960","03/04/2013",1.199032812,3,0.117151881,"-0.032523067","0.149674949","376","-0.091253591","0.149674949",734,24,2,"NULL","2",0,"NULL","NULL","NULL"
"166",6203,"31/03/2011",2011,"C","2","7283.933333","11/08/2016","REPEAT BREEDER","1960","16/05/2014",1.257772,4,0.114495083,"0.117151881","-0.002656798","408","0.149674949","0.002656798",1142,37,3,"NULL","1.75",0,"NULL","NULL","NULL"
"167",9151,"15/04/2011",2011,"C","2","7057.05","NULL","NULL","NULL","20/04/2011",1.302749259,1,0.128871328,"NULL","NULL","NULL","NULL","NULL",5,0,0,"NULL","2",0,"NULL","NULL","NULL"
"168",9151,"15/04/2011",2011,"C","2","7057.05","NULL","NULL","NULL","23/03/2012",0.947765067,2,-0.18411839,"0.128871328","-0.312989718","338","NULL","0.312989718",343,11,1,"NULL","2",0,"NULL","NULL","NULL"
"169",9151,"15/04/2011",2011,"C","2","7057.05","NULL","NULL","NULL","03/04/2013",0.817738745,3,-0.25124804,"-0.18411839","-0.06712965","376","-0.312989718","0.06712965",719,24,2,"NULL","2",0,"NULL","NULL","NULL"
"170",9151,"15/04/2011",2011,"C","2","7057.05","NULL","NULL","NULL","14/05/2014",1.274463233,4,0.110326752,"-0.25124804","0.361574792","406","-0.06712965","0.361574792",1125,37,3,"NULL","2.25",0,"NULL","NULL","NULL"
"171",9679,"24/05/2011",2011,"C","2","8065.933333","NULL","NULL","NULL","30/05/2011",1.177938614,1,-0.021855064,"NULL","NULL","NULL","NULL","NULL",6,0,0,"NULL","2",0,"NULL","NULL","NULL"
"172",9679,"24/05/2011",2011,"C","2","8065.933333","NULL","NULL","NULL","23/03/2012",1.232004608,2,0.0658718,"-0.021855064","0.087726863","298","NULL","0.087726863",304,10,1,"NULL","2",0,"NULL","NULL","NULL"
"173",9679,"24/05/2011",2011,"C","2","8065.933333","NULL","NULL","NULL","07/03/2013",1.044368461,3,-0.038200506,"0.0658718","-0.104072306","349","0.087726863","0.104072306",653,21,2,"NULL","2",0,"NULL","NULL","NULL"
"174",9679,"24/05/2011",2011,"C","2","8065.933333","NULL","NULL","NULL","16/05/2014",1.115152359,4,0.032259378,"-0.038200506","0.070459884","435","-0.104072306","0.070459884",1088,36,3,"NULL","2",0,"NULL","NULL","NULL"
"175",3735,"03/07/2011",2011,"C","2","6986.8","15/10/2015","REPEAT BREEDER","1565","08/07/2011",1.321845124,1,0.277190484,"NULL","NULL","NULL","NULL","NULL",5,0,0,"NULL","2.5",0,"3","0","2"
"176",3735,"03/07/2011",2011,"C","2","6986.8","15/10/2015","REPEAT BREEDER","1565","23/03/2012",1.312765645,2,0.146632837,"0.277190484","-0.130557647","259","NULL","0.130557647",264,9,1,"NULL","2.5",0,"3","0","2"
"177",3735,"03/07/2011",2011,"C","2","6986.8","15/10/2015","REPEAT BREEDER","1565","13/03/2013",0.944029542,3,-0.129912076,"0.146632837","-0.276544913","355","-0.130557647","0.276544913",619,20,2,"NULL","2.5",0,"3","0","2"
"178",3735,"03/07/2011",2011,"C","2","6986.8","15/10/2015","REPEAT BREEDER","1565","14/05/2014",1.137383723,4,0.029168575,"-0.129912076","0.159080651","427","-0.276544913","0.159080651",1046,34,3,"NULL","2",0,"3","0","2"
"179",209,"04/08/2011",2011,"S","NULL","NULL","18/07/2012","ACCIDENT","349","16/08/2011",1.378445305,1,0.366293636,"NULL","NULL","NULL","NULL","NULL",12,0,0,"NULL","NULL",0,"NULL","NULL","NULL"
"180",209,"04/08/2011",2011,"S","NULL","NULL","18/07/2012","ACCIDENT","349","23/03/2012",0.842863239,2,-0.142318821,"0.366293636","-0.508612457","220","NULL","0.508612457",232,8,1,"NULL","NULL",0,"NULL","NULL","NULL"
"181",10482,"15/09/2011",2011,"C","NULL","NULL","21/11/2013","REPRODUCTIVE DISORDER","798","23/09/2011",0.864816233,1,-0.159122859,"NULL","NULL","NULL","NULL","NULL",8,0,0,"NULL","NULL",0,"NULL","NULL","NULL"
"182",10482,"15/09/2011",2011,"C","NULL","NULL","21/11/2013","REPRODUCTIVE DISORDER","798","07/03/2013",1.197592145,2,0.15620655,"-0.159122859","0.315329408","531","NULL","0.315329408",539,18,1,"NULL","NULL",0,"NULL","NULL","NULL"
"183",2187,"22/02/2012",2012,"C","NULL","NULL","14/08/2014","REPRODUCTIVE DISORDER","904","01/03/2012",0.874939528,1,-0.178420916,"NULL","NULL","NULL","NULL","NULL",8,0,0,"NULL","NULL",0,"NULL","NULL","NULL"
"184",2187,"22/02/2012",2012,"C","NULL","NULL","14/08/2014","REPRODUCTIVE DISORDER","904","07/03/2013",0.942287613,2,-0.198140406,"-0.178420916","-0.01971949","371","NULL","0.01971949",379,12,1,"NULL","NULL",0,"NULL","NULL","NULL"
"185",2187,"22/02/2012",2012,"C","NULL","NULL","14/08/2014","REPRODUCTIVE DISORDER","904","14/08/2014",0.776194475,3,-0.19556473,"-0.198140406","0.002575676","525","-0.01971949","0.002575676",904,30,2,"NULL","NULL",0,"NULL","NULL","NULL"
"186",5013,"11/05/2012",2012,"S","1","636.8","14/07/2014","ACCIDENT","794","16/05/2012",1.381319408,1,0.27331715,"NULL","NULL","NULL","NULL","NULL",5,0,0,"NULL","2.25",0,"0","0","0"
"187",5013,"11/05/2012",2012,"S","1","636.8","14/07/2014","ACCIDENT","794","25/03/2014",1.291582984,2,0.235325792,"0.27331715","-0.037991358","678","NULL","0.037991358",683,22,2,"NULL","2.25",0,"0","0","0"
"188",4100,"24/02/2012",2012,"C","NULL","NULL","21/11/2013","REPRODUCTIVE DISORDER","636","01/03/2012",1.071373497,1,-0.046352903,"NULL","NULL","NULL","NULL","NULL",6,0,0,"NULL","NULL",0,"NULL","NULL","NULL"
"189",4100,"24/02/2012",2012,"C","NULL","NULL","21/11/2013","REPRODUCTIVE DISORDER","636","07/03/2013",0.856315209,2,-0.15583646,"-0.046352903","-0.109483557","371","NULL","0.109483557",377,12,1,"NULL","NULL",0,"NULL","NULL","NULL"
"190",954,"04/07/2012",2012,"S","NULL","NULL","15/11/2013","OTHER/SURPLUS","499","10/07/2012",1.183001656,1,0.132059586,"NULL","NULL","NULL","NULL","NULL",6,0,0,"NULL","NULL",0,"NULL","NULL","NULL"
"191",954,"04/07/2012",2012,"S","NULL","NULL","15/11/2013","OTHER/SURPLUS","499","07/03/2013",1.028933716,2,-0.11062321,"0.132059586","-0.242682796","240","NULL","0.242682796",246,8,1,"NULL","NULL",0,"NULL","NULL","NULL"
"192",954,"04/07/2012",2012,"S","NULL","NULL","15/11/2013","OTHER/SURPLUS","499","14/10/2013",0.993444138,3,-0.149404811,"-0.11062321","-0.038781602","221","-0.242682796","0.038781602",467,15,1,"NULL","NULL",0,"NULL","NULL","NULL"
"193",9126,"06/10/2012",2012,"S","1","3361.4","02/04/2015","FOOT/LEG PROBLEMS","908","15/10/2012",1.344632301,1,0.115774401,"NULL","NULL","NULL","NULL","NULL",9,0,0,"NULL","2.5",0,"1","0","0"
"194",9126,"06/10/2012",2012,"S","1","3361.4","02/04/2015","FOOT/LEG PROBLEMS","908","03/04/2014",1.060494833,2,-0.020460606,"0.115774401","-0.136235007","535","NULL","0.136235007",544,18,1,"NULL","2.5",0,"1","0","0"
"195",7982,"12/02/2013",2013,"S","NULL","NULL","08/01/2014","REASON NOT GIVEN","330","13/02/2013",1.479905169,1,0.475991896,"NULL","NULL","NULL","NULL","NULL",1,0,0,"NULL","NULL",0,"NULL","NULL","NULL"
"196",7982,"12/02/2013",2013,"S","NULL","NULL","08/01/2014","REASON NOT GIVEN","330","03/04/2014",1.023199237,2,0.041269689,"0.475991896","-0.434722207","414","NULL","0.434722207",415,14,1,"NULL","NULL",0,"NULL","NULL","NULL"
"197",9477,"16/10/2008",2008,"S","1","6042.075","25/04/2014","LOST QUARTERS","2017","20/10/2008",0.986416193,1,-0.154094613,"NULL","NULL","NULL","NULL","NULL",4,0,0,"NULL","2.5",0,"6","1","4"
"198",9477,"16/10/2008",2008,"S","1","6042.075","25/04/2014","LOST QUARTERS","2017","16/03/2010",0.884221514,2,-0.19339262,"-0.154094613","-0.039298007","512","NULL","0.039298007",516,17,1,"NULL","2.5",0,"6","1","4"
"199",9477,"16/10/2008",2008,"S","1","6042.075","25/04/2014","LOST QUARTERS","2017","09/03/2011",0.862238565,3,-0.16708668,"-0.19339262","0.02630594","358","-0.039298007","0.02630594",874,29,2,"NULL","2.25",0,"6","1","4"
"200",9477,"16/10/2008",2008,"S","1","6042.075","25/04/2014","LOST QUARTERS","2017","17/02/2012",1.015831398,4,-0.027550412,"-0.16708668","0.139536268","345","0.02630594","0.139536268",1219,40,3,"NULL","2.5",0,"6","1","4"
"201",9477,"16/10/2008",2008,"S","1","6042.075","25/04/2014","LOST QUARTERS","2017","27/02/2013",0.834400278,5,-0.27910873,"-0.027550412","-0.251558318","376","0.139536268","0.251558318",1595,52,4,"NULL","2.25",0,"6","1","4"
"202",9477,"16/10/2008",2008,"S","1","6042.075","25/04/2014","LOST QUARTERS","2017","23/04/2014",0.895621782,6,-0.166070503,"-0.27910873","0.113038228","420","-0.251558318","0.113038228",2015,66,6,"NULL","2.5",0,"6","1","4"
"203",2269,"29/10/2008",2008,"C","2","4956.77","22/07/2016","FOOT/LEG PROBLEMS","2823","03/11/2008",1.342424993,1,0.129771174,"NULL","NULL","NULL","NULL","NULL",5,0,0,"NULL","2",0,"NULL","NULL","NULL"
"204",2269,"29/10/2008",2008,"C","2","4956.77","22/07/2016","FOOT/LEG PROBLEMS","2823","16/03/2010",1.266952941,2,0.210695749,"0.129771174","0.080924575","498","NULL","0.080924575",503,16,1,"NULL","2",0,"NULL","NULL","NULL"
"205",2269,"29/10/2008",2008,"C","2","4956.77","22/07/2016","FOOT/LEG PROBLEMS","2823","26/10/2010",1.142219044,3,0.115828911,"0.210695749","-0.094866838","224","0.080924575","0.094866838",727,24,2,"NULL","2.25",0,"NULL","NULL","NULL"
"206",2269,"29/10/2008",2008,"C","2","4956.77","22/07/2016","FOOT/LEG PROBLEMS","2823","24/03/2011",1.038883961,4,-0.011470464,"0.115828911","-0.127299375","149","-0.094866838","0.127299375",876,29,2,"NULL","3.5",0,"NULL","NULL","NULL"
"207",2269,"29/10/2008",2008,"C","2","4956.77","22/07/2016","FOOT/LEG PROBLEMS","2823","22/02/2012",1.257777466,5,0.180074539,"-0.011470464","0.191545003","335","-0.127299375","0.191545003",1211,40,3,"NULL","2.5",0,"NULL","NULL","NULL"
"208",2269,"29/10/2008",2008,"C","2","4956.77","22/07/2016","FOOT/LEG PROBLEMS","2823","22/02/2013",1.03318202,6,0.029431574,"0.180074539","-0.150642965","366","0.191545003","0.150642965",1577,52,4,"NULL","3",0,"NULL","NULL","NULL"
"209",2269,"29/10/2008",2008,"C","2","4956.77","22/07/2016","FOOT/LEG PROBLEMS","2823","16/10/2013",1.423943961,7,0.304790097,"0.029431574","0.275358523","236","-0.150642965","0.275358523",1813,59,5,"NULL","1.25",0,"NULL","NULL","NULL"
"210",2269,"29/10/2008",2008,"C","2","4956.77","22/07/2016","FOOT/LEG PROBLEMS","2823","28/05/2014",1.134081687,8,0.084021268,"0.304790097","-0.220768829","224","0.275358523","0.220768829",2037,67,6,"NULL","1.25",0,"NULL","NULL","NULL"
